date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-06-01,California,State,Epsilon,3.0,1.08,2.71428571428,1.704035874439
2021-06-01,California,State,Alpha,139.0,50.18,80.42857142857,50.493273542601
2021-06-01,California,State,Beta,0.0,0.0,0.14285714285,0.089686098655
2021-06-01,California,State,Mu,1.0,0.36,1.71428571428,1.076233183857
2021-06-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-01,California,State,Lambda,0.0,0.0,0.57142857142,0.358744394619
2021-06-01,California,State,Other,48.0,17.33,28.14285714285,17.668161434978
2021-06-01,California,State,Total,277.0,100.0,159.28571428571,100.0
2021-06-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-02,California,State,Beta,0.0,0.0,0.14285714285,0.091240875912
2021-06-02,California,State,Alpha,84.0,41.79,75.71428571428,48.357664233577
2021-06-02,California,State,Lambda,0.0,0.0,0.57142857142,0.36496350365
2021-06-02,California,State,Total,201.0,100.0,156.57142857142,100.0
2021-06-02,California,State,Delta,46.0,22.89,28.28571428571,18.065693430657
2021-06-02,California,State,Other,24.0,11.94,26.71428571428,17.06204379562
2021-06-02,California,State,Mu,5.0,2.49,1.71428571428,1.094890510949
2021-06-02,California,State,Gamma,40.0,19.9,21.0,13.412408759124
2021-06-02,California,State,Epsilon,2.0,1.0,2.42857142857,1.551094890511
2021-06-03,California,State,Alpha,94.0,45.19,72.42857142857,46.090909090909
2021-06-03,California,State,Lambda,1.0,0.48,0.42857142857,0.272727272727
2021-06-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-03,California,State,Delta,40.0,19.23,30.42857142857,19.363636363636
2021-06-03,California,State,Epsilon,3.0,1.44,2.71428571428,1.727272727273
2021-06-03,California,State,Total,208.0,100.0,157.14285714285,100.0
2021-06-03,California,State,Gamma,31.0,14.9,22.0,14.0
2021-06-03,California,State,Other,35.0,16.83,27.0,17.181818181818
2021-06-03,California,State,Beta,0.0,0.0,0.14285714285,0.090909090909
2021-06-03,California,State,Mu,4.0,1.92,2.0,1.272727272727
2021-06-04,California,State,Total,189.0,100.0,155.85714285714,100.0
2021-06-04,California,State,Epsilon,4.0,2.12,2.71428571428,1.741521539872
2021-06-04,California,State,Alpha,82.0,43.39,69.28571428571,44.454628780935
2021-06-04,California,State,Gamma,21.0,11.11,21.57142857142,13.840513290559
2021-06-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-04,California,State,Beta,1.0,0.53,0.28571428571,0.183318056829
2021-06-04,California,State,Lambda,0.0,0.0,0.14285714285,0.091659028414
2021-06-04,California,State,Delta,56.0,29.63,34.28571428571,21.998166819432
2021-06-04,California,State,Other,23.0,12.17,25.57142857142,16.406966086159
2021-06-04,California,State,Mu,2.0,1.06,2.0,1.2832263978
2021-06-05,California,State,Epsilon,0.0,0.0,2.14285714285,1.367365542388
2021-06-05,California,State,Beta,0.0,0.0,0.14285714285,0.091157702826
2021-06-05,California,State,Alpha,46.0,43.81,69.42857142857,44.302643573382
2021-06-05,California,State,Delta,29.0,27.62,36.14285714285,23.06289881495
2021-06-05,California,State,Gamma,16.0,15.24,22.28571428571,14.220601640839
2021-06-05,California,State,Mu,3.0,2.86,2.28571428571,1.458523245214
2021-06-05,California,State,Lambda,0.0,0.0,0.14285714285,0.091157702826
2021-06-05,California,State,Other,11.0,10.48,24.14285714285,15.405651777575
2021-06-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-05,California,State,Total,105.0,100.0,156.71428571428,100.0
2021-06-06,California,State,Alpha,31.0,41.33,70.28571428571,44.849589790337
2021-06-06,California,State,Other,6.0,8.0,22.14285714285,14.129443938013
2021-06-06,California,State,Mu,0.0,0.0,2.14285714285,1.367365542388
2021-06-06,California,State,Epsilon,0.0,0.0,1.85714285714,1.185050136737
2021-06-06,California,State,Delta,22.0,29.33,36.71428571428,23.427529626253
2021-06-06,California,State,Lambda,0.0,0.0,0.14285714285,0.091157702826
2021-06-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-06,California,State,Beta,1.0,1.33,0.28571428571,0.182315405652
2021-06-06,California,State,Gamma,15.0,20.0,23.14285714285,14.767547857794
2021-06-06,California,State,Total,75.0,100.0,156.71428571428,100.0
2021-06-07,California,State,Alpha,73.0,38.02,78.42857142857,44.025661587811
2021-06-07,California,State,Beta,0.0,0.0,0.28571428571,0.160384923817
2021-06-07,California,State,Lambda,0.0,0.0,0.14285714285,0.080192461909
2021-06-07,California,State,Mu,4.0,2.08,2.71428571428,1.523656776263
2021-06-07,California,State,Epsilon,4.0,2.08,2.28571428571,1.283079390537
2021-06-07,California,State,Total,192.0,100.0,178.14285714285,100.0
2021-06-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-07,California,State,Delta,58.0,30.21,43.42857142857,24.378508420209
2021-06-07,California,State,Gamma,21.0,10.94,25.28571428571,14.194065757819
2021-06-07,California,State,Other,32.0,16.67,25.57142857142,14.354450681636
2021-06-08,California,State,Total,199.0,100.0,167.0,100.0
2021-06-08,California,State,Mu,4.0,2.01,3.14285714285,1.881950384944
2021-06-08,California,State,Beta,0.0,0.0,0.28571428571,0.171086398631
2021-06-08,California,State,Other,17.0,8.54,21.14285714285,12.660393498717
2021-06-08,California,State,Gamma,30.0,15.08,24.85714285714,14.884516680924
2021-06-08,California,State,Epsilon,3.0,1.51,2.28571428571,1.36869118905
2021-06-08,California,State,Delta,69.0,34.67,45.71428571428,27.373823781009
2021-06-08,California,State,Alpha,76.0,38.19,69.42857142857,41.573994867408
2021-06-08,California,State,Lambda,0.0,0.0,0.14285714285,0.085543199316
2021-06-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-09,California,State,Delta,84.0,38.71,51.14285714285,30.210970464135
2021-06-09,California,State,Beta,1.0,0.46,0.42857142857,0.253164556962
2021-06-09,California,State,Other,23.0,10.6,21.0,12.405063291139
2021-06-09,California,State,Total,217.0,100.0,169.28571428571,100.0
2021-06-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-09,California,State,Gamma,28.0,12.9,23.14285714285,13.670886075949
2021-06-09,California,State,Alpha,70.0,32.26,67.42857142857,39.831223628692
2021-06-09,California,State,Mu,6.0,2.76,3.28571428571,1.940928270042
2021-06-09,California,State,Epsilon,4.0,1.84,2.57142857142,1.518987341772
2021-06-09,California,State,Lambda,1.0,0.46,0.28571428571,0.168776371308
2021-06-10,California,State,Mu,7.0,2.95,3.71428571428,2.141680395387
2021-06-10,California,State,Gamma,35.0,14.77,23.71428571428,13.673805601318
2021-06-10,California,State,Epsilon,2.0,0.84,2.42857142857,1.400329489292
2021-06-10,California,State,Delta,89.0,37.55,58.14285714285,33.525535420099
2021-06-10,California,State,Beta,0.0,0.0,0.42857142857,0.247116968699
2021-06-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-10,California,State,Lambda,0.0,0.0,0.14285714285,0.0823723229
2021-06-10,California,State,Total,237.0,100.0,173.42857142857,100.0
2021-06-10,California,State,Other,30.0,12.66,20.28571428571,11.69686985173
2021-06-10,California,State,Alpha,74.0,31.22,64.57142857142,37.232289950577
2021-06-11,California,State,Epsilon,0.0,0.0,1.85714285714,1.037509976057
2021-06-11,California,State,Total,228.0,100.0,179.0,100.0
2021-06-11,California,State,Alpha,80.0,35.09,64.28571428571,35.913806863528
2021-06-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-11,California,State,Other,22.0,9.65,20.14285714285,11.252992817239
2021-06-11,California,State,Mu,2.0,0.88,3.71428571428,2.075019952115
2021-06-11,California,State,Lambda,2.0,0.88,0.42857142857,0.23942537909
2021-06-11,California,State,Beta,1.0,0.44,0.42857142857,0.23942537909
2021-06-11,California,State,Delta,95.0,41.67,63.71428571428,35.594573024741
2021-06-11,California,State,Gamma,26.0,11.4,24.42857142857,13.64724660814
2021-06-12,California,State,Delta,58.0,39.73,67.85714285714,36.707882534776
2021-06-12,California,State,Lambda,0.0,0.0,0.42857142857,0.231839258114
2021-06-12,California,State,Alpha,58.0,39.73,66.0,35.703245749614
2021-06-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-12,California,State,Mu,2.0,1.37,3.57142857142,1.93199381762
2021-06-12,California,State,Beta,0.0,0.0,0.42857142857,0.231839258114
2021-06-12,California,State,Other,12.0,8.22,20.28571428571,10.97372488408
2021-06-12,California,State,Epsilon,4.0,2.74,2.42857142857,1.313755795981
2021-06-12,California,State,Total,146.0,100.0,184.85714285714,100.0
2021-06-12,California,State,Gamma,12.0,8.22,23.85714285714,12.9057187017
2021-06-13,California,State,Mu,4.0,2.7,4.14285714285,2.121433796635
2021-06-13,California,State,Beta,0.0,0.0,0.28571428571,0.146305779078
2021-06-13,California,State,Epsilon,2.0,1.35,2.71428571428,1.389904901244
2021-06-13,California,State,Lambda,0.0,0.0,0.42857142857,0.219458668617
2021-06-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-13,California,State,Other,15.0,10.14,21.57142857142,11.04608632041
2021-06-13,California,State,Total,148.0,100.0,195.28571428571,100.0
2021-06-13,California,State,Gamma,20.0,13.51,24.57142857142,12.582297000732
2021-06-13,California,State,Delta,57.0,38.51,72.85714285714,37.30797366496
2021-06-13,California,State,Alpha,50.0,33.78,68.71428571428,35.186539868325
2021-06-14,California,State,Delta,158.0,51.63,87.14285714285,41.188386225523
2021-06-14,California,State,Alpha,78.0,25.49,69.42857142857,32.815665091155
2021-06-14,California,State,Beta,0.0,0.0,0.28571428571,0.135043889264
2021-06-14,California,State,Epsilon,0.0,0.0,2.14285714285,1.01282916948
2021-06-14,California,State,Total,306.0,100.0,211.57142857142,100.0
2021-06-14,California,State,Lambda,1.0,0.33,0.57142857142,0.270087778528
2021-06-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-14,California,State,Gamma,34.0,11.11,26.42857142857,12.491559756921
2021-06-14,California,State,Mu,6.0,1.96,4.42857142857,2.093180283592
2021-06-14,California,State,Other,29.0,9.48,21.14285714285,9.993247805537
2021-06-15,California,State,Mu,3.0,1.32,4.28571428571,1.988071570577
2021-06-15,California,State,Delta,104.0,45.81,92.14285714285,42.743538767396
2021-06-15,California,State,Total,227.0,100.0,215.57142857142,100.0
2021-06-15,California,State,Alpha,71.0,31.28,68.71428571428,31.875414181577
2021-06-15,California,State,Lambda,1.0,0.44,0.71428571428,0.331345261763
2021-06-15,California,State,Other,23.0,10.13,22.0,10.205434062293
2021-06-15,California,State,Epsilon,2.0,0.88,2.0,0.927766732936
2021-06-15,California,State,Gamma,23.0,10.13,25.42857142857,11.795891318754
2021-06-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-15,California,State,Beta,0.0,0.0,0.28571428571,0.132538104705
2021-06-16,California,State,Alpha,91.0,31.27,71.71428571428,31.711939355654
2021-06-16,California,State,Mu,6.0,2.06,4.28571428571,1.895135818067
2021-06-16,California,State,Other,15.0,5.15,20.85714285714,9.222994314593
2021-06-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-16,California,State,Delta,158.0,54.3,102.71428571428,45.420088439672
2021-06-16,California,State,Epsilon,2.0,0.69,1.71428571428,0.758054327227
2021-06-16,California,State,Lambda,2.0,0.69,0.85714285714,0.379027163613
2021-06-16,California,State,Total,291.0,100.0,226.14285714285,100.0
2021-06-16,California,State,Beta,0.0,0.0,0.14285714285,0.063171193936
2021-06-16,California,State,Gamma,17.0,5.84,23.85714285714,10.549589387239
2021-06-17,California,State,Beta,0.0,0.0,0.14285714285,0.061500615006
2021-06-17,California,State,Epsilon,2.0,0.71,1.71428571428,0.738007380074
2021-06-17,California,State,Delta,139.0,49.64,109.85714285714,47.293972939729
2021-06-17,California,State,Lambda,0.0,0.0,0.85714285714,0.369003690037
2021-06-17,California,State,Gamma,29.0,10.36,23.0,9.90159901599
2021-06-17,California,State,Other,32.0,11.43,21.14285714285,9.10209102091
2021-06-17,California,State,Mu,3.0,1.07,3.71428571428,1.59901599016
2021-06-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-17,California,State,Alpha,75.0,26.79,71.85714285714,30.934809348093
2021-06-17,California,State,Total,280.0,100.0,232.28571428571,100.0
2021-06-18,California,State,Alpha,53.0,25.0,68.0,29.565217391304
2021-06-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-06-18,California,State,Epsilon,1.0,0.47,1.85714285714,0.807453416149
2021-06-18,California,State,Delta,106.0,50.0,111.42857142857,48.447204968944
2021-06-18,California,State,Lambda,0.0,0.0,0.57142857142,0.248447204969
2021-06-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-18,California,State,Mu,5.0,2.36,4.14285714285,1.801242236025
2021-06-18,California,State,Gamma,32.0,15.09,23.85714285714,10.372670807453
2021-06-18,California,State,Other,15.0,7.08,20.14285714285,8.757763975155
2021-06-18,California,State,Total,212.0,100.0,230.0,100.0
2021-06-19,California,State,Lambda,0.0,0.0,0.57142857142,0.245851259988
2021-06-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-19,California,State,Other,18.0,11.04,21.0,9.035033804548
2021-06-19,California,State,Delta,85.0,52.15,115.28571428571,49.60049170252
2021-06-19,California,State,Epsilon,0.0,0.0,1.28571428571,0.553165334972
2021-06-19,California,State,Mu,4.0,2.45,4.42857142857,1.905347264905
2021-06-19,California,State,Alpha,44.0,26.99,66.0,28.39582052858
2021-06-19,California,State,Total,163.0,100.0,232.42857142857,100.0
2021-06-19,California,State,Gamma,12.0,7.36,23.85714285714,10.264290104487
2021-06-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-06-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-20,California,State,Mu,4.0,3.1,4.42857142857,1.927860696517
2021-06-20,California,State,Other,7.0,5.43,19.85714285714,8.644278606965
2021-06-20,California,State,Gamma,22.0,17.05,24.14285714285,10.509950248756
2021-06-20,California,State,Epsilon,0.0,0.0,1.0,0.435323383085
2021-06-20,California,State,Alpha,28.0,21.71,62.85714285714,27.363184079602
2021-06-20,California,State,Total,129.0,100.0,229.71428571428,100.0
2021-06-20,California,State,Delta,68.0,52.71,116.85714285714,50.870646766169
2021-06-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-06-20,California,State,Lambda,0.0,0.0,0.57142857142,0.248756218905
2021-06-21,California,State,Lambda,0.0,0.0,0.42857142857,0.18337408313
2021-06-21,California,State,Gamma,27.0,8.08,23.14285714285,9.902200488998
2021-06-21,California,State,Total,334.0,100.0,233.71428571428,100.0
2021-06-21,California,State,Alpha,65.0,19.46,61.0,26.100244498778
2021-06-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-06-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-21,California,State,Delta,216.0,64.67,125.14285714285,53.545232273839
2021-06-21,California,State,Mu,7.0,2.1,4.57142857142,1.955990220049
2021-06-21,California,State,Other,18.0,5.39,18.28571428571,7.823960880196
2021-06-21,California,State,Epsilon,1.0,0.3,1.14285714285,0.488997555012
2021-06-22,California,State,Mu,6.0,1.81,5.0,2.011494252874
2021-06-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-06-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-22,California,State,Total,331.0,100.0,248.57142857142,100.0
2021-06-22,California,State,Delta,193.0,58.31,137.85714285714,55.459770114943
2021-06-22,California,State,Epsilon,2.0,0.6,1.14285714285,0.459770114943
2021-06-22,California,State,Gamma,28.0,8.46,23.85714285714,9.597701149425
2021-06-22,California,State,Alpha,63.0,19.03,59.85714285714,24.080459770115
2021-06-22,California,State,Lambda,1.0,0.3,0.42857142857,0.172413793103
2021-06-22,California,State,Other,38.0,11.48,20.42857142857,8.218390804598
2021-06-23,California,State,Epsilon,3.0,0.81,1.28571428571,0.494505494505
2021-06-23,California,State,Delta,227.0,61.19,147.71428571428,56.813186813187
2021-06-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-06-23,California,State,Lambda,1.0,0.27,0.28571428571,0.10989010989
2021-06-23,California,State,Other,28.0,7.55,22.28571428571,8.571428571429
2021-06-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-23,California,State,Gamma,29.0,7.82,25.57142857142,9.835164835165
2021-06-23,California,State,Alpha,79.0,21.29,58.14285714285,22.362637362637
2021-06-23,California,State,Mu,4.0,1.08,4.71428571428,1.813186813187
2021-06-23,California,State,Total,371.0,100.0,260.0,100.0
2021-06-24,California,State,Epsilon,1.0,0.24,1.14285714285,0.410466906106
2021-06-24,California,State,Delta,258.0,63.08,164.71428571428,59.158542842483
2021-06-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-24,California,State,Other,32.0,7.82,22.28571428571,8.004104669061
2021-06-24,California,State,Lambda,0.0,0.0,0.28571428571,0.102616726526
2021-06-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-06-24,California,State,Alpha,77.0,18.83,58.42857142857,20.985120574654
2021-06-24,California,State,Gamma,33.0,8.07,26.14285714285,9.389430477168
2021-06-24,California,State,Mu,8.0,1.96,5.42857142857,1.949717804002
2021-06-24,California,State,Total,409.0,100.0,278.42857142857,100.0
2021-06-25,California,State,Gamma,34.0,8.59,26.42857142857,8.673230192218
2021-06-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-25,California,State,Other,15.0,3.79,22.28571428571,7.313642756681
2021-06-25,California,State,Epsilon,2.0,0.51,1.28571428571,0.42194092827
2021-06-25,California,State,Lambda,0.0,0.0,0.28571428571,0.093764650727
2021-06-25,California,State,Delta,263.0,66.41,187.14285714285,61.415846225973
2021-06-25,California,State,Alpha,73.0,18.43,61.28571428571,20.112517580872
2021-06-25,California,State,Total,396.0,100.0,304.71428571428,100.0
2021-06-25,California,State,Mu,9.0,2.27,6.0,1.96905766526
2021-06-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-06-26,California,State,Other,32.0,12.5,24.28571428571,7.637017070979
2021-06-26,California,State,Delta,163.0,63.67,198.28571428571,62.353998203055
2021-06-26,California,State,Epsilon,1.0,0.39,1.42857142857,0.449236298293
2021-06-26,California,State,Alpha,32.0,12.5,59.57142857142,18.733153638814
2021-06-26,California,State,Gamma,21.0,8.2,27.71428571428,8.715184186882
